timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688476308973,560,ListUsers,200,OK,Spike Testing 1-82,text,true,,1747,127,71,71,https://reqres.in/api/users?page=2,560,0,361
1688476308906,638,ListUsers,200,OK,Spike Testing 1-89,text,true,,1749,127,72,72,https://reqres.in/api/users?page=2,638,0,449
1688476308998,567,ListUsers,200,OK,Spike Testing 1-40,text,true,,1745,127,72,72,https://reqres.in/api/users?page=2,567,0,372
1688476308983,583,ListUsers,200,OK,Spike Testing 1-59,text,true,,1751,127,72,72,https://reqres.in/api/users?page=2,583,0,398
1688476309031,564,ListUsers,200,OK,Spike Testing 1-53,text,true,,1753,127,73,73,https://reqres.in/api/users?page=2,564,0,431
1688476309048,548,ListUsers,200,OK,Spike Testing 1-52,text,true,,1749,127,73,73,https://reqres.in/api/users?page=2,547,0,430
1688476309046,568,ListUsers,200,OK,Spike Testing 1-39,text,true,,1743,127,73,73,https://reqres.in/api/users?page=2,568,0,437
1688476309112,517,ListUsers,200,OK,Spike Testing 1-50,text,true,,1749,127,73,73,https://reqres.in/api/users?page=2,517,0,377
1688476309112,517,ListUsers,200,OK,Spike Testing 1-86,text,true,,1751,127,73,73,https://reqres.in/api/users?page=2,517,0,377
1688476309093,557,ListUsers,200,OK,Spike Testing 1-38,text,true,,1743,127,74,74,https://reqres.in/api/users?page=2,557,0,400
1688476309112,572,ListUsers,200,OK,Spike Testing 1-65,text,true,,1745,127,74,74,https://reqres.in/api/users?page=2,572,0,388
1688476309112,575,ListUsers,200,OK,Spike Testing 1-91,text,true,,1747,127,75,75,https://reqres.in/api/users?page=2,575,0,389
1688476309127,560,ListUsers,200,OK,Spike Testing 1-94,text,true,,1751,127,75,75,https://reqres.in/api/users?page=2,560,0,383
1688476309129,595,ListUsers,200,OK,Spike Testing 1-51,text,true,,1757,127,75,75,https://reqres.in/api/users?page=2,595,0,410
1688476309133,593,ListUsers,200,OK,Spike Testing 1-37,text,true,,1749,127,75,75,https://reqres.in/api/users?page=2,593,0,408
1688476309156,583,ListUsers,200,OK,Spike Testing 1-64,text,true,,1753,127,76,76,https://reqres.in/api/users?page=2,583,0,404
